Potability,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,ph
0,18760679200881100,13475912773031600,6756054797642000,,4112644649895590,15142667441805700,7444855889602740,352919095680354,13541240236567900
0,19916017530273500,13163031278326500,5762522398067340,3512781335939340,4366024359703050,1910315199881150,5257745108743670,22090917998705000,7171223722909920
0,17638665123199000,2600316326545580,7809251156233210,3584297742923780,336142004500941,14447961269745100,9022484434286020,4410673878237040,
0,1668455743237090,18622444795556500,660970624817921,35333991913602200,33396856768978500,12534560005168000,4846358837752250,35306226939577400,6977744099966930
0,19113551196917200,14782804221441400,6154447915075080,,5279326363981590,18863094355771000,696263249929547,5222077291311560,63571667199938700
0,23130512674597100,15629762334635000,7018066792615910,297748867080222,4063404245381010,11835535139284900,4967969602868940,4464243686429180,
0,17559674225726000,12629853049233700,6976313538906210,,4523375200261590,17528839479028600,1018513931339310,4133696121710740,8339436756896680
0,17826391066045900,25590680244191700,6748702483360080,,44518613299462300,8567973067280370,7076553238808210,3214286497191310,6276956510097860
0,14688303822198900,27671522600109900,7279137186471620,,37690382051639800,1734650421485090,8529292464505920,3112317481644130,1094747263615240
0,11437145034033300,2791290826267040,8660268825453090,3400462976098610,4904518347329690,8517762309220350,6483124835210780,36522638308082300,987179123237563
0,2255145731412640,271634578756059,6888135538142030,32593367938915100,44634131917394900,1715294540979760,4338591414316300,4078277144763910,4317187353941980
0,20144748661230800,13122329581176000,6932557933203620,37484353834565500,4026607735191690,22823293103832000,7646942648405700,4479628314203460,4227537385918200
0,25359983819569600,40626847810230500,7754532621053160,2654687493853250,4325111966787740,19126695389305400,61520018317168900,31675825705584300,4140077138692390
0,193808121052722,3179562560626320,8217819407900280,32723338838007200,43147604030792100,1177619252983610,558165102235002,38387213854831800,5349997296912590
0,20473048254069900,1994457311160330,6192652936198870,,5174830565730040,13975825718961800,54637704694367700,35038185114325200,7578014307935780
0,17435057661350800,31017239417661600,821223430803513,2698597989013720,43751406607478200,9320040152513000,5154533466401790,38986708026972700,7710137890814490
0,1989958000508360,28919811775260500,7436213728701340,3042938476680780,4292255002041530,14713229303002400,8362782362657890,24080491285479300,8330743318988170
0,18888291896465100,2008174536239560,6559697825911670,3689857394224100,3679345550600070,14807579486368300,10124825299493600,39625251101758400,6510972334665770
0,20603629460945000,8667720239089310,6329952095601370,35352938148613,5995460191383650,21118938477808600,55932324254935100,4128746146713470,
0,22819447547612500,13901644681098800,6045502870155390,28155211646037000,4032150907193590,1781190033928400,6677933762259910,4210975272536800,69343105827538300
0,2575958830185610,1159535498487880,6399933250306350,,3437400071993140,1533116645974300,7568740059969500,4141341848770990,8618653849249890
0,23683178068661200,13158848362486700,5478275704293270,,5479116799321610,1674146279065950,7425154425158110,4728493823388880,8460963963587500
0,21048600879793000,32821850090980500,6868438407119920,,35443953128332300,1450405771304320,5851408231002730,4445946435865920,4004248332658400
0,19602425543544100,4505000227622570,8725582139840050,32414624007730800,493226463387201,8662214825846710,8515712736536890,4986069330213050,3762097646306430
0,17843291954529700,27179404819722200,6481018907833640,,3654916791554960,12350038091988700,7380957685478750,31850831676181400,3795132905042610
0,23274985369185500,164880175125724,6262932865175090,29421031700966600,3857480533333250,1887594138735930,7698265840821400,5016187558860870,5660736311071090
0,2247539567684690,25825387005076900,7391299312193250,3016150638266120,5037936908722020,16876926955911500,5897405294148380,4606058055039480,9396148399484130
0,1527764554046090,184649007746443,6717972617308030,33486407022660700,45084636925727900,17192564363733400,8588352313645280,25310748546478900,13349888560662200
0,18468839498670200,2085790821926590,6462945841294290,3226805823936880,39578562300499600,184437863688446,6624269937786530,37760997204016700,
0,22108970817902200,13742145965163500,6373737432069340,2876984809266880,46059921421254200,1270482719696710,6677759953605470,4622667687389190,78179012805146500
0,22089270497366200,7460247260338700,4987537147081140,,3203547808944430,13114364625259800,4061290900390380,4266869045131150,
0,2281303828552250,12937246890752800,6214772832308690,31973413645811800,4953798826950320,12033343963332500,6114111864040940,4948442555998780,14317815547427400
0,18288858859190900,32037605470521800,7412765411127270,37695193247058300,32579239956029200,14351240654518700,7005272018261210,427528772019042,6970036693982140
0,1667419492964930,12887193762055900,7701931717372630,,5896281054893340,15786496735951500,,4345012724758550,10851860346886700
0,24494321992785900,2389897447677570,678093611514574,2737366439273950,33091481993767800,9250627523731330,4738873979694050,4216454466143600,6588007289609890
0,2224897832194200,1654482750374650,612409517358475,,4111936210517860,16036914249606500,6726466878240920,35278934709486300,9004352169514850
0,16157888859915600,1158246258427420,67204732785678200,,3938377507241940,11319488368755100,7889851507453060,4374332547150970,
0,19216632403395400,3059254883105960,7425894079933870,3273033652169700,543716028645934,11186938808318400,7256640040191340,37085258632452800,4328282515586850
0,24330469095613000,320942611274359,4598669852299240,3360979810601010,36110176943442500,20421472044556700,8705257595345930,34708120786488400,7417823926645130
0,1909573550382370,2876000684408380,7929539481586610,,4242128100944340,13372625122848100,5809555464120210,4280669331366600,32616697873910200
0,23975792881016500,12318403885882200,64077330644267900,2591221313561390,48197993436874400,1466944772352780,7880137124087900,4742163225987990,
0,23125221583823100,17444814449921700,6291798026684460,,3890056782191030,13879724489446500,955530547696418,3413572942692290,7928831288871600
0,16571424178064800,1718245035907180,70021919944198300,38326665538352300,3638535788368080,18659303789133000,7603273944935570,3306129016543910,797532990104869
0,1951092426963140,199462646652382,7467684855451420,30067952794259800,3824730046177980,14359364956440600,7830688566202290,4343041372691280,9504157787679780
0,11909383996546800,3389224595068640,7572175377074620,4074768487074130,3252025697168120,1696398150590490,7322483273423440,4094605278206260,5158722568170480
0,22770553814458800,24200353482392400,7000875427048210,,292390155079548,1939433470472600,61785678976367400,4582982365865100,39234736330784000
0,19346220656833300,13852531903215100,7145701659250830,3589565650059460,48031071424886900,1025603585968800,,36732395577842300,
0,22993668686719600,2743530656081610,6574957586178760,2770330189335620,5964032156995680,14908558310857500,676444838248747,3643815887541560,5849778285365150
0,18405576194736500,3492003934783440,7401366802222230,3437916030051520,28154445162396800,14728773481703000,6260168472008090,4370776559745800,5890870358820860
0,22303163757809900,24435642080113300,622129199951579,30594701245357000,2844970261350030,15188556943191800,4014270489188470,37278133228957,5963479205038230
0,2114544891696530,3943030782271880,8316897373632380,3487767188361150,3895914400911410,12896953107014700,8535804917386370,3924967064282440,61067596362891000
0,2096364216598320,15422220893205300,6884918382798610,29356201977789700,3968112143857830,15671717381038600,6659733601189910,3688455553387860,6898932481849850
0,20097330149823800,2647269180287760,6725680183680900,,4321899313966690,13798655134703300,3266707798961950,4370031238360660,8091812332148190
0,1906628035986410,913802934425656,52242562998472300,3295806789162710,5774447127405390,17209367371576300,6533324119070700,6494748555990990,7611982388879640
0,1805639656429330,26062447216871400,8808963365281320,3272235799140050,37865892179150700,17618658018947200,4847598212495560,4731195077016260,888697933200267
0,16339624094615600,8240812709357400,66415434448154300,402836817024057,6010329818069800,17896127996023000,5502240724056800,4599324041143380,6532097273862360
0,20316940807403300,11174274760041000,6246502454638370,39489080921262900,3382311222952330,1627659187441750,4793163884172690,4254477177044030,78339804823343500
0,17494286203820400,19359428816294100,6495619338516960,3324464897935940,3663126720990370,17529526423098100,3843119971063830,51072360139702600,11563169064627800
0,1961825584839220,25366797904809800,7200358354772000,3124265913272510,4350945740311390,12118474640738800,7634799427084870,5468590847062820,6782868548051970
0,2114527442696990,1123404147072330,6385510463793110,3608433114643930,5250886107113270,1509857050087340,629999988960557,35805234612779100,8288765459923360
0,22120411425336200,31145110738714600,76155833766556200,3336778429254690,4391127646925040,21145954462369000,,2533996269917250,975577989772022
0,22534098627618300,8129734919236010,6305472316742180,30923124664725500,37933929307719800,169619443701651,6426578715980340,3644409765433970,7528980405257180
0,11916401026970000,3878145742184300,933463209267385,3802306339146780,5123318462889420,14967733008954600,59193176374404200,30245711775061400,9764658133573880
0,2115669044691550,13630047308080300,6524476298997720,29704906565566200,4683713868157800,1741174670809830,7272057259665720,3403422697598260,1019166523931880
0,26045804113718800,3923309883885380,76701494862203900,30340207845554800,4032437351708760,11309210335190500,6923844469184570,36785882211922600,29251743203391
0,20066192543396000,29513804859552800,7966300205223670,3475414185342510,47620158511042400,19950053834842400,,3027946496632830,
0,2055431757498280,18844037030605900,67342280682127,3633979300571840,5558990376906730,800696575983045,6693478170794140,38689257015176800,6657793590506100
0,21992199744788400,2659758644737420,7351021452283110,33358372260341600,3795988064306420,13284690658476500,9896538914467110,35898657604833000,7005230139691340
0,1780804422985550,35044371280297100,7760027275505320,3570828184487790,38164513087205700,17551381784903900,7111118160577060,3761633184058840,
0,1833090479533000,389760352139622,8247332931827260,,5316307209972650,1584784937430660,4664358918073110,4599573326595350,62278419215981100
0,2166755430239580,19323677250204600,59064054859095400,28320551707712600,35817449357422,14982646221169500,4158660591244360,4421528142053670,63927604591581900
0,16227835703062400,23567132875413000,7698581722505340,37283508111883500,38797063524700500,13663607288456800,7526606429841080,41730834964326700,6088022489133800
